# r/R  rho(g/cm^3) -- Model S (Christensen-Dalsgaard et al. 1996)
1.0000000000e+00 3.2924831960e-09
9.9999213910e-01 3.4690526560e-09
9.9998421661e-01 3.6565445670e-09
9.9997623726e-01 3.8555864950e-09
9.9996820508e-01 4.0668378520e-09
9.9996012407e-01 4.2909949650e-09
9.9995199770e-01 4.5288000260e-09
9.9994382940e-01 4.7810317980e-09
9.9993562220e-01 5.0485161650e-09
9.9992737881e-01 5.3321272790e-09
9.9991910182e-01 5.6327817670e-09
9.9991079353e-01 5.9514472110e-09
9.9990245625e-01 6.2891478620e-09
9.9989409168e-01 6.6469756750e-09
9.9988570184e-01 7.0260698470e-09
9.9987728831e-01 7.4276402020e-09
9.9986885253e-01 7.8529459210e-09
9.9986039607e-01 8.3033042690e-09
9.9985191994e-01 8.7801216340e-09
9.9984342500e-01 9.2848910960e-09
9.9983491183e-01 9.8191980690e-09
9.9982638114e-01 1.0384674040e-08
9.9981783337e-01 1.0983049160e-08
9.9980926908e-01 1.1616101310e-08
9.9980068900e-01 1.2285683760e-08
9.9979209356e-01 1.2993727820e-08
9.9978348333e-01 1.3742200970e-08
9.9977485874e-01 1.4533199800e-08
9.9976622037e-01 1.5368855710e-08
9.9975756879e-01 1.6251301210e-08
9.9974890471e-01 1.7182743910e-08
9.9974022915e-01 1.8165337900e-08
9.9973154340e-01 1.9201242990e-08
9.9972285004e-01 2.0292472200e-08
9.9971415007e-01 2.1441204920e-08
9.9970544278e-01 2.2649879290e-08
9.9969672745e-01 2.3920907540e-08
9.9968800451e-01 2.5256555340e-08
9.9967927411e-01 2.6659009190e-08
9.9967053681e-01 2.8130422900e-08
9.9966179233e-01 2.9673036820e-08
9.9965304053e-01 3.1289027000e-08
9.9964428070e-01 3.2980617190e-08
9.9963551195e-01 3.4750114070e-08
9.9962673245e-01 3.6599872620e-08
9.9961793973e-01 3.8532674580e-08
9.9960912964e-01 4.0551675800e-08
9.9960029758e-01 4.2660417670e-08
9.9959143967e-01 4.4862751810e-08
9.9958255219e-01 4.7162594470e-08
9.9957363399e-01 4.9563663010e-08
9.9956468621e-01 5.2069431910e-08
9.9955570267e-01 5.4685849480e-08
9.9954667420e-01 5.7420924760e-08
9.9953759346e-01 6.0282941450e-08
9.9952844654e-01 6.3284019100e-08
9.9951922825e-01 6.6434318960e-08
9.9950995785e-01 6.9735036090e-08
9.9950064380e-01 7.3191508710e-08
9.9949127189e-01 7.6819214110e-08
9.9948183809e-01 8.0630681700e-08
9.9947234644e-01 8.4633115780e-08
9.9946279261e-01 8.8816762270e-08
9.9945317547e-01 9.3199883950e-08
9.9944352344e-01 9.7804057580e-08
9.9943384987e-01 1.0266148370e-07
9.9942414155e-01 1.0777610100e-07
9.9941439188e-01 1.1312798490e-07
9.9940459972e-01 1.1870096030e-07
9.9939476764e-01 1.2450365160e-07
9.9938490354e-01 1.3055484590e-07
9.9937501949e-01 1.3683636320e-07
9.9936513127e-01 1.4331681630e-07
9.9935525382e-01 1.4999080330e-07
9.9934540178e-01 1.5685765690e-07
9.9933559296e-01 1.6385983240e-07
9.9932584415e-01 1.7090716290e-07
9.9931617446e-01 1.7801877630e-07
9.9930661403e-01 1.8527143590e-07
9.9929719833e-01 1.9257676830e-07
9.9928795765e-01 1.9979759210e-07
9.9928447085e-01 2.0253139410e-07
9.9928101450e-01 2.0524044470e-07
9.9927759045e-01 2.0791683770e-07
9.9927420072e-01 2.1055444200e-07
9.9927084788e-01 2.1314854090e-07
