# GYRE 8.1 JCD GL6 w_osc=25 w_ctr=20 n_freq=2500 200-5500uHz ; MODE-A 1.5Msun Xc0.40
l n_pg freq_uHz
1 48 3487.999533
1 49 3558.955639
1 50 3629.747048
1 51 3700.370391
1 52 3770.840006
1 53 3841.201993
1 54 3911.525413
1 55 3981.879835
1 56 4052.332735
1 57 4122.939004
1 58 4193.728081
1 59 4264.710233
1 60 4335.879248
1 61 4407.217458
1 62 4478.707287
1 63 4550.329345
1 64 4622.062321
1 65 4693.892302
1 66 4765.808644
1 67 4837.796548
1 68 4909.843588
1 69 4981.941766
1 70 5054.080160
1 71 5126.244191
1 72 5198.421359
1 73 5270.602444
1 74 5342.776764
1 75 5414.931919
1 76 5487.062342
2 -1 221.818736
2 0 261.726747
2 1 304.374095
2 2 356.732540
2 3 376.762305
2 4 421.203447
2 5 485.226741
2 6 549.561683
2 7 614.300524
2 8 680.415752
2 9 748.028910
2 10 816.847175
2 11 886.594265
2 12 957.059253
2 13 1027.999679
2 14 1099.191814
2 15 1170.447075
2 16 1241.612263
2 17 1312.601913
2 18 1383.353008
2 19 1453.852643
2 20 1524.194208
2 21 1594.534398
2 22 1665.045543
2 23 1735.832636
2 24 1806.944669
2 25 1878.371804
2 26 1950.058035
2 27 2021.904733
2 28 2093.782035
2 29 2165.516073
2 30 2236.690031
2 31 2306.877594
2 32 2378.797770
2 33 2450.553914
2 34 2522.140156
2 35 2593.573062
2 36 2664.880677
2 37 2736.101711
2 38 2807.287489
2 39 2878.480707
2 40 2949.711691
2 41 3021.000330
2 42 3092.351172
2 43 3163.751724
2 44 3235.181762
2 45 3306.608975
2 46 3377.996812
2 47 3449.308427
2 48 3520.503976
2 49 3591.549874
2 50 3662.432733
2 51 3733.153439
2 52 3803.737751
2 53 3874.243722
2 54 3944.739706
2 55 4015.291943
2 56 4085.961582
2 57 4156.788799
2 58 4227.790272
2 59 4298.965816
2 60 4370.299862
2 61 4441.771672
2 62 4513.361714
2 63 4585.047117
2 64 4656.808768
2 65 4728.635952
2 66 4800.516412
2 67 4872.436258
2 68 4944.387049
2 69 5016.361927
2 70 5088.350026
2 71 5160.339977
2 72 5232.324413
2 73 5304.297562
2 74 5376.250763
2 75 5448.177568
3 -2 219.569506
3 -1 250.039265
3 0 286.796351
3 1 319.201935
3 2 378.677800
3 3 442.420301
3 4 448.379432
3 5 508.250477
3 6 573.100362
3 7 638.579524
3 8 705.521887
3 9 773.825518
3 10 843.211210
3 11 913.447935
3 12 984.298347
3 13 1055.538941
3 14 1126.933302
3 15 1198.335535
3 16 1269.604815
3 17 1340.651037
3 18 1411.444043
3 19 1482.013242
3 20 1552.481946
3 21 1623.019037
3 22 1693.772945
3 23 1764.836773
3 24 1836.228018
3 25 1907.923441
3 26 1979.836425
3 27 2051.857316
3 28 2123.843532
3 29 2195.568192
3 30 2265.892619
3 31 2337.405772
3 32 2409.381750
3 33 2481.181927
3 34 2552.808282
3 35 2624.283793
3 36 2695.639127
3 37 2766.920317
3 38 2838.177306
3 39 2909.446816
3 40 2980.755475
3 41 3052.117590
3 42 3123.530059
3 43 3194.976834
3 44 3266.433824
3 45 3337.865932
3 46 3409.237645
3 47 3480.511901
3 48 3551.649939
3 49 3622.628245
3 50 3693.441007
3 51 3764.099010
3 52 3834.644129
3 53 3905.143698
3 54 3975.666583
3 55 4046.279489
3 56 4117.037780
3 57 4187.971246
3 58 4259.089674
3 59 4330.386263
3 60 4401.841933
3 61 4473.437274
3 62 4545.151687
3 63 4616.962276
3 64 4688.853442
3 65 4760.814000
3 66 4832.828876
3 67 4904.885028
3 68 4976.974343
3 69 5049.086435
3 70 5121.207215
3 71 5193.324544
3 72 5265.429962
3 73 5337.514115
3 74 5409.565718
3 75 5481.579932
