                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                               "r26.4.1"                               "gfortran"                                 "15.2.0"                    "x86_64-linux-26.6.1"                                 "CRMATH"                               "20260609"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                                      45                                      704                  1.8281309940044158E-001                 -1.5160251739045081E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.0840976130706107E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.0840976130706107E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1426426519118706E+000                  7.2004120177816345E-005                 -4.1426426519118706E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1426426519118706E+000                  7.2004120177816345E-005                 -4.1426426519131763E+000                 -1.5664649066574782E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542860963107575E+000                  1.2786652934692413E-001                  2.7801423291644400E-001                  3.8820391614702450E+000                  0.0000000000000000E+000                  1.4844330205499405E+001                  1.0885407809991018E-001                  6.6052026993523070E+000                  6.1296623944702933E-001                  8.5824770319108301E-001                  1.2743228965333049E+000                  7.1649999999999792E-001                  2.6947131977608291E-001                  2.3838810482634588E-003                  6.5489967737205708E-003                  2.3838810482634592E-003                  6.5489967737205751E-003                  7.1649999999999991E-001                  2.6947131977607097E-001                                        0                                        5 
                                      50                                      704                  4.5497190750010669E-001                 -1.1201189436663841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1014050671212450E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1014050671212450E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1409512742117700E+000                  7.2285089950725501E-005                 -4.1409512742117700E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1409512742117700E+000                  7.2285089950725501E-005                 -4.1409512742130703E+000                 -1.5664648402324934E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542860942127517E+000                  1.2786647760832864E-001                  2.7801421124315795E-001                  3.8820392048168171E+000                  0.0000000000000000E+000                  1.4844330294460518E+001                  1.0885414746091469E-001                  6.6052027189439420E+000                  6.1296623943943762E-001                  8.5824770319108301E-001                  1.2743228965333058E+000                  7.1649999999999481E-001                  2.6947131977610134E-001                  2.3838810482634597E-003                  6.5489967737205708E-003                  2.3838810482634592E-003                  6.5489967737205751E-003                  7.1649999999999991E-001                  2.6947131977607142E-001                                        0                                        5 
                                      55                                      704                  1.1321901128706655E+000                 -7.2421271342826010E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1243564841138711E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1243564841138711E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1399153476534929E+000                  7.2457718033817274E-005                 -4.1399153476534929E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1399153476534929E+000                  7.2457718033817274E-005                 -4.1399153476547905E+000                 -1.5664646753966268E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542860936211534E+000                  1.2786636534880327E-001                  2.7801415629659204E-001                  3.8820393147099490E+000                  0.0000000000000000E+000                  1.4844330515274365E+001                  1.0885431972305677E-001                  6.6052027674761078E+000                  6.1296623942064277E-001                  8.5824770319108201E-001                  1.2743228965333080E+000                  7.1649999999998704E-001                  2.6947131977614680E-001                  2.3838810482634597E-003                  6.5489967737205708E-003                  2.3838810482634592E-003                  6.5489967737205751E-003                  7.1649999999999958E-001                  2.6947131977607258E-001                                        0                                        5 
                                      60                                      704                  2.8173257176583335E+000                 -3.2830648319013606E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1273630363285865E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1273630363285865E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1391999171618048E+000                  7.2577178870257263E-005                 -4.1391999171618048E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1391999171618048E+000                  7.2577178870257263E-005                 -4.1391999171630998E+000                 -1.5664642654098067E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542860819304646E+000                  1.2786604408321892E-001                  2.7801401904517670E-001                  3.8820395892127797E+000                  0.0000000000000000E+000                  1.4844331064491644E+001                  1.0885474822325196E-001                  6.6052028881452198E+000                  6.1296623937391637E-001                  8.5824770319108012E-001                  1.2743228965333138E+000                  7.1649999999996761E-001                  2.6947131977626010E-001                  2.3838810482634597E-003                  6.5489967737205708E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999999847E-001                  2.6947131977607613E-001                                        0                                        5 
                                      65                                      704                  7.0104823457635828E+000                  6.7599747047987935E-002                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1274438059409606E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1274438059409606E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1389300443412544E+000                  7.2622292717325961E-005                 -4.1389300443412544E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1389300443412544E+000                  7.2622292717325961E-005                 -4.1389300443425494E+000                 -1.5664632452420854E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542860537287085E+000                  1.2786524820247261E-001                  2.7801367750831502E-001                  3.8820402722865031E+000                  0.0000000000000000E+000                  1.4844332431104659E+001                  1.0885581445941336E-001                  6.6052031884027365E+000                  6.1296623925764837E-001                  8.5824770319107602E-001                  1.2743228965333278E+000                  7.1649999999991942E-001                  2.6947131977654193E-001                  2.3838810482634597E-003                  6.5489967737205708E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999999658E-001                  2.6947131977608357E-001                                        0                                        5 
                                      70                                      704                  1.7444397846610435E+001                  4.6350597728611193E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1275815552052238E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1275815552052238E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1389020144704762E+000                  7.2626979995789182E-005                 -4.1389020144704762E+000                 -9.8999999999999986E+001                 -1.9867979713822756E+001                 -4.1389020144704762E+000                  7.2626979995789182E-005                 -4.1389020144717703E+000                 -1.5664607067502910E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542859871328974E+000                  1.2786328223124785E-001                  2.7801282771432562E-001                  3.8820419718744819E+000                  0.0000000000000000E+000                  1.4844335831663278E+001                  1.0885846758758436E-001                  6.6052039355362284E+000                  6.1296623896833813E-001                  8.5824770319106525E-001                  1.2743228965333626E+000                  7.1649999999979952E-001                  2.6947131977724315E-001                  2.3838810482634597E-003                  6.5489967737205682E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999999170E-001                  2.6947131977610322E-001                                        0                                        5 
                                      75                                      704                  4.3407318465677669E+001                  8.5941220752423608E-001                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1279263126510979E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1279263126510979E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1388862268687214E+000                  7.2629620201285021E-005                 -4.1388862268687214E+000                 -9.8999999999999986E+001                 -1.9867979713822756E+001                 -4.1388862268687214E+000                  7.2629620201285021E-005                 -4.1388862268700164E+000                 -1.5664543902653630E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542858224654662E+000                  1.2785839462497381E-001                  2.7801071324605064E-001                  3.8820462008110317E+000                  0.0000000000000000E+000                  1.4844344293248843E+001                  1.0886506935491939E-001                  6.6052057946156513E+000                  6.1296623824845475E-001                  8.5824770319103827E-001                  1.2743228965334497E+000                  7.1649999999950098E-001                  2.6947131977898792E-001                  2.3838810482634597E-003                  6.5489967737205682E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999997904E-001                  2.6947131977615152E-001                                        0                                        5 
                                      80                                      704                  1.0801137310051504E+002                  1.2553184377623601E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1287837221153846E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1287837221153846E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1388473540411059E+000                  7.2636121423801231E-005                 -4.1388473540411068E+000                 -9.8999999999999986E+001                 -1.9566949718158774E+001                 -4.1388473540411059E+000                  7.2636121423801231E-005                 -4.1388473540424018E+000                 -1.5664386734405843E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542854057473084E+000                  1.2784620469382610E-001                  2.7800545171679292E-001                  3.8820567238695474E+000                  0.0000000000000000E+000                  1.4844365347788619E+001                  1.0888149625264540E-001                  6.6052104204199340E+000                  6.1296623645723691E-001                  8.5824770319097177E-001                  1.2743228965336661E+000                  7.1649999999875835E-001                  2.6947131978332872E-001                  2.3838810482634588E-003                  6.5489967737205664E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999994773E-001                  2.6947131977627142E-001                                        0                                        5 
                                      85                                      704                  2.6876693432947360E+002                  1.6512246680004841E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1309049172167579E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1309049172167579E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1387506735369941E+000                  7.2652293120296449E-005                 -4.1387506735369941E+000                 -9.8999999999999986E+001                 -1.9867979713822756E+001                 -4.1387506735369941E+000                  7.2652293120296449E-005                 -4.1387506735382900E+000                 -1.5663995687547589E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542843767245716E+000                  1.2781590626279415E-001                  2.7799236054675081E-001                  3.8820829062096314E+000                  0.0000000000000000E+000                  1.4844417734533909E+001                  1.0892236906931979E-001                  6.6052219297794839E+000                  6.1296623200062650E-001                  8.5824770319080568E-001                  1.2743228965342048E+000                  7.1649999999691116E-001                  2.6947131979412553E-001                  2.3838810482634588E-003                  6.5489967737205664E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999987124E-001                  2.6947131977656957E-001                                        0                                        5 
                                      90                                      704                  6.6877821244671566E+002                  2.0471308982386081E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1361099209334951E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1361099209334951E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1385103950286375E+000                  7.2692499973763929E-005                 -4.1385103950286375E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1385103950286375E+000                  7.2692499973763929E-005                 -4.1385103950299351E+000                 -1.5663022873581815E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542818211975350E+000                  1.2774054665629445E-001                  2.7795979179757502E-001                  3.8821480437079829E+000                  0.0000000000000000E+000                  1.4844548066694141E+001                  1.0902405785884182E-001                  6.6052505618050468E+000                  6.1296622091433006E-001                  8.5824770319039256E-001                  1.2743228965355464E+000                  7.1649999999231695E-001                  2.6947131982096395E-001                  2.3838810482634588E-003                  6.5489967737205664E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999967939E-001                  2.6947131977731226E-001                                        0                                        5 
                                      95                                      704                  1.6641342760114112E+003                  2.4430371284767323E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1486808684402375E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1486808684402375E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1379143198005259E+000                  7.2792339943116805E-005                 -4.1379143198005259E+000                 -9.8999999999999986E+001                 -1.9566949718158774E+001                 -4.1379143198005259E+000                  7.2792339943116805E-005                 -4.1379143198018289E+000                 -1.5660603661827507E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542754601286602E+000                  1.2755309533908621E-001                  2.7787878827672041E-001                  3.8823100507496924E+000                  0.0000000000000000E+000                  1.4844872233730012E+001                  1.0927699407687107E-001                  6.6053217645413760E+000                  6.1296619334769942E-001                  8.5824770318936394E-001                  1.2743228965388891E+000                  7.1649999998090341E-001                  2.6947131988757511E-001                  2.3838810482634588E-003                  6.5489967737205664E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999920189E-001                  2.6947131977916222E-001                                        0                                        5 
                                     100                                      704                  4.1408986761007136E+003                  2.8389433587148560E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1784299715772522E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.1784299715772522E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1364422744866332E+000                  7.3039488898125356E-005                 -4.1364422744866332E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1364422744866332E+000                  7.3039488898125356E-005                 -4.1364422744879503E+000                 -1.5654592934581022E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542596355950026E+000                  1.2708714261682885E-001                  2.7767746098290652E-001                  3.8827127053373198E+000                  0.0000000000000000E+000                  1.4845677994758599E+001                  1.0990577545180233E-001                  6.6054986752342879E+000                  6.1296612487399937E-001                  8.5824770318679489E-001                  1.2743228965472320E+000                  7.1649999995261160E-001                  2.6947132005225855E-001                  2.3838810482634597E-003                  6.5489967737205664E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999800873E-001                  2.6947131978377742E-001                                        0                                        5 
                                     105                                      704                  1.0303881068130926E+004                  3.2348495889529802E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.2495140355493226E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.2495140355493226E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1328475479034008E+000                  7.3646557652660017E-005                 -4.1328475479034008E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1328475479034008E+000                  7.3646557652660017E-005                 -4.1328475479047526E+000                 -1.5639692134798427E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6542203038756123E+000                  1.2593079075903518E-001                  2.7717794849279009E-001                  3.8837117303175530E+000                  0.0000000000000000E+000                  1.4847677631339421E+001                  1.1146666227427644E-001                  6.6059372590079626E+000                  6.1296595523191566E-001                  8.5824770318035326E-001                  1.2743228965681528E+000                  7.1649999988289936E-001                  2.6947132045535827E-001                  2.3838810482634588E-003                  6.5489967737205638E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999999502012E-001                  2.6947131979533068E-001                                        0                                        5 
                                     110                                      704                  2.5639353413867542E+004                  3.6307558191911045E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.3724219742919214E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.3724219742919214E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1245053628199697E+000                  7.5074878355446773E-005                 -4.1245053628199697E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1245053628199697E+000                  7.5074878355446773E-005                 -4.1245053628214130E+000                 -1.5602959319628432E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6541227460578800E+000                  1.2307260378342492E-001                  2.7594397064044995E-001                  3.8861796860222331E+000                  0.0000000000000000E+000                  1.4852620876228155E+001                  1.1532803883697977E-001                  6.6070187478789943E+000                  6.1296553758716465E-001                  8.5824770316401544E-001                  1.2743228966212155E+000                  7.1649999971381573E-001                  2.6947132141591612E-001                  2.3838810482634588E-003                  6.5489967737205638E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999998744873E-001                  2.6947131982449346E-001                                        0                                        5 
                                     115                                      704                  6.3798915961210878E+004                  4.0266620494292287E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.7234835848378905E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999926399996E-001                  4.7234835848378905E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1066047260489320E+000                  7.8233952846482510E-005                 -4.1066047260489320E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1066047260489320E+000                  7.8233952846482510E-005                 -4.1066047260506329E+000                 -1.5513634263415684E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6538823392788964E+000                  1.1607814959293947E-001                  2.7292755710317373E-001                  3.8922125130967857E+000                  0.0000000000000000E+000                  1.4864725401625972E+001                  1.2480009628335680E-001                  6.6096504732372390E+000                  6.1296452508990418E-001                  8.5824770312140974E-001                  1.2743228967595894E+000                  7.1649999932153119E-001                  2.6947132353165826E-001                  2.3838810482634588E-003                  6.5489967737205629E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999996781399E-001                  2.6947131989929746E-001                                        0                                        5 
                                     120                                      704                  1.5875211863901626E+005                  4.4225682796673524E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999932649997E-001                  5.6384221303276076E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999932649997E-001                  5.6384221303276076E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0769156830102968E+000                  8.3769190174646379E-005                 -4.0769156830102968E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.0769156830102968E+000                  8.3769190174646379E-005                 -4.0769156830128752E+000                 -1.5303280909731512E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6532974612918165E+000                  9.9357168801157650E-002                  2.6573682268144327E-001                  3.9065939819402464E+000                  0.0000000000000000E+000                  1.4893707238457521E+001                  1.4757626561645532E-001                  6.6158554332238912E+000                  6.1296215675160570E-001                  8.5824770300276709E-001                  1.2743228971449172E+000                  7.1649999851770907E-001                  2.6947132711480876E-001                  2.3838810482634579E-003                  6.5489967737205603E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999991436941E-001                  2.6947132009511865E-001                                        0                                        5 
                                     125                                      704                  3.9502607192625280E+005                  4.8184745099054762E+000                  1.0000000000000000E+000                  3.3298505910360667E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999942024997E-001                  8.1017532574524959E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999942024997E-001                  8.1017532574524959E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.0391937118958898E+000                  9.1370560303297222E-005                 -4.0391937118958898E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.0391937118958898E+000                  9.1370560303297222E-005                 -4.0391937119027315E+000                 -1.4841806080768693E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6519274712894854E+000                  6.1480979805998433E-002                  2.4953870818852650E-001                  3.9389902109260801E+000                  0.0000000000000000E+000                  1.4959764805959761E+001                  1.9999687993508103E-001                  6.6294960979591666E+000                  6.1295701247956680E-001                  8.5824770262093264E-001                  1.2743228983850379E+000                  7.1649999706546508E-001                  2.6947132956873709E-001                  2.3838810482634553E-003                  6.5489967737205603E-003                  2.3838810482634592E-003                  6.5489967737205699E-003                  7.1649999975484069E-001                  2.6947132060465395E-001                                        0                                        5 
